Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
30282108,Ένας τέλειος κατάσκοπος,John le Carré,"Carré, John le",Κώστας Μπαρμπής,"=""9606205126""","=""9789606205125""",0,Bell,Paperback,668,2010,1986,,2017/07/01,to-read,to-read (#122),to-read,,,,0,0
45482458,Ο διάβολος στη λευκή πόλη,Erik Larson,"Larson, Erik",Ειρήνη Σπερελάκη,"=""9606055485""","=""9789606055485""",0,Διόπτρα,Paperback,656,2019,2003,,2018/07/30,to-read,to-read (#145),to-read,,,,0,0
10729388,Περί θανάτου,José Saramago,"Saramago, José","Ζοζέ Σαραμάγκου, Αθηνά Ψυλλιά","=""960034535X""","=""9789600345353""",0,Καστανιώτης,Paperback,233,2007,2005,,2013/04/24,to-read,to-read (#15),to-read,,,,0,0
6611137,Το Σιλμαρίλλιον,J.R.R. Tolkien,"Tolkien, J.R.R.",Ευγενία Χατζηθανάση-Κόλλια,"=""9607267923""","=""9789607267924""",3,Αίολος,Paperback,487,1996,1977,2018/06/01,2018/04/22,"to-read, fantasy","to-read (#210), fantasy (#1)",to-read,,,,1,0
18593930,Η μαζική ψυχολογία του φασισμού,Wilhelm Reich,"Reich, Wilhelm","Ηρώ Λάμπρου, Λεωνίδας Καρατζάς","=""""","=""""",0,Εκδόσεις Μπουκουμάνη,Hardcover,472,1975,1933,,2015/04/13,to-read,to-read (#81),to-read,,,,0,0
17698554,Το Πέρασμα (Το πέρασμα #1),Justin Cronin,"Cronin, Justin",Χρήστος Καψάλης,"=""9601425721""","=""9789601425726""",0,Α.Α. Λιβάνη,Paperback,1056,2012,2010,,2013/04/12,to-read,to-read (#12),to-read,,,,0,0
54711902,Πας: ειρήνη,Caryl Férey,"Férey, Caryl",Αργυρώ Μακάρωφ,"=""9605054329""","=""9789605054328""",0,Εκδόσεις Άγρα,Paperback,575,2020,2019,,2024/01/24,to-read,to-read (#243),to-read,,,,0,0
52700357,Όμορφα κορίτσια,Karin Slaughter,"Slaughter, Karin","Κωνσταντίνος Αρμάος, Μαρία Πλουμιτσάκου","=""9600120471""","=""9789600120479""",0,Gutenberg,Paperback,680,2019,2015,,2015/11/04,to-read,to-read (#96),to-read,,,,0,0
201902472,Ο άνεμος ξέρει τ' όνομά μου,Isabel Allende,"Allende, Isabel",Δέσποινα Δρακάκη,"=""6180151989""","=""9786180151985""",0,Εκδόσεις Ψυχογιός,Paperback,328,2023,2023,,2024/08/17,to-read,to-read (#281),to-read,,,,0,0
20748969,Ραμανουτζάν: ο Ινδός μαθηματικός,Robert Kanigel,"Kanigel, Robert",Κώστας Σίμος,"=""9606640493""","=""9789606640490""",0,Τραυλός ,Paperback,720,2008,1991,,2014/07/04,to-read,to-read (#68),to-read,,,,0,0
8797663,"Το αστέρι του βορρά (Η τριλογία του κόσμου, #1)",Philip Pullman,"Pullman, Philip",Κώστια Κοντολέων,"=""9602742526""","=""9789602742525""",0,Εκδόσεις Ψυχογιός,Paperback,448,1998,1995,,2024/08/11,to-read,to-read (#269),to-read,,,,0,0
51607536,Στην Πλάνη του Τυχαίου,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""9604619039""","=""9789604619030""",0,,Paperback,466,2007,2001,,2016/08/18,to-read,to-read (#109),to-read,,,,0,0
18626611,Ιστορία του λαού των Ηνωμένων Πολιτειών,Howard Zinn,"Zinn, Howard",Θεόδωρος Καλύβας,"=""9607872495""","=""9789607872494""",0,Εκδόσεις Αιώρα,Paperback,800,2008,1980,,2013/07/12,to-read,to-read (#37),to-read,,,,0,0
40724074,"Τα Βιβλία Του Αίματος 2 (Τα βιβλία του αίματος, #2)",Clive Barker,"Barker, Clive",Γιάννης Πλεξίδας,"=""9604365364""","=""""",0,Οξύ,Paperback,264,2018,1984,,2014/03/04,to-read,to-read (#57),to-read,,,,0,0
21872891,Νεκρωταφίο Ζώων,Stephen  King,"King, Stephen",Έφη Τσιρώνη,"=""9604509969""","=""9789604509966""",0,Bell / Χαρλένικ Ελλάς,Mass Market Paperback,508,2010,1983,,2014/03/04,to-read,to-read (#55),to-read,,,,0,0
18809777,Με την άκρη του ματιού του,Dean Koontz,"Koontz, Dean",Ελένη Οικονομοπούλου,"=""9604507222""","=""9789604507221""",0,Bell / Χαρλένικ Ελλάς,Mass Market Paperback,832,2002,2000,,2013/06/27,to-read,to-read (#25),to-read,,,,0,0
24736496,Εκείνη Τη Μέρα (Coughlin #1),Dennis Lehane,"Lehane, Dennis",Φίλιππος Χρυσόπουλος,"=""9600445281""","=""9789600445282""",0,Κέδρος,Paperback,776,2014,2008,,2018/09/06,to-read,to-read (#154),to-read,,,,0,0
43170925,Όσα χάσαμε στις φλόγες,Mariana Enriquez,"Enriquez, Mariana",Χριστίνα Θεοδωροπούλου,"=""9601673423""","=""9789601673424""",0,Εκδόσεις Πατάκη,Paperback,264,2018,2016,,2024/08/05,to-read,to-read (#265),to-read,,,,0,0
54140282,Μακρύ πέταλο από θάλασσα,Isabel Allende,"Allende, Isabel",Βασιλική Κνήτου,"=""6180134863""","=""9786180134865""",0,Ψυχογιός,Paperback,400,2020,2019,,2024/08/17,"to-read, looking-for","to-read (#280), looking-for (#6)",to-read,,,,0,0
25207924,"Κι ο κλήρος έπεσε στον Σμάιλι (George Smiley, #5)",John le Carré,"Carré, John le",Μιχάλης Μακρόπουλος,"=""""","=""""",0,Καστανιώτης,Paperback,464,2011,1974,,2017/07/01,to-read,to-read (#119),to-read,,,,0,0
13641021,Τα παιδιά από τη Βραζιλία,Ira Levin,"Levin, Ira",Γιώργος Γρίβας,"=""9604972952""","=""9789604972951""",0,Anubis,Paperback,320,2012,1976,,2013/04/10,to-read,to-read (#9),to-read,,,,0,0
53045847,Οι Αντιγόνες,George Steiner,"Steiner, George","Πάρις Μπουρλάκης, Βασίλης Μάστορης","=""9602191104""","=""9789602191101""",0,Εκδόσεις Καλέντης,Paperback,495,2001,1984,,2023/07/03,to-read,to-read (#202),to-read,,,,0,0
10004006,Ο Πελοποννησιακός Πόλεμος,Donald Kagan,"Kagan, Donald",Νικόλας Πηλαβάκης,"=""9604103571""","=""9789604103577""",0,Εκδόσεις Ωκεανίδα,Paperback,708,2004,2003,,2015/06/11,to-read,to-read (#87),to-read,,,,0,0
34704704,Ο λύκος της στέπας,Hermann Hesse,"Hesse, Hermann",Κώστας Προκοπίου,"=""""","=""""",0,γράμματα,Paperback,221,1982,1927,,2014/11/19,to-read,to-read (#74),to-read,,,,0,0
17609829,"Η λεοπάρδαλη (Harry Hole, #8)",Jo Nesbø,"Nesbø, Jo",Κρυστάλλη Γλυνιαδάκη,"=""9605660032""","=""9789605660031""",0,Μεταίχμιο,Paperback,800,2013,2009,,2014/03/28,to-read,to-read (#64),to-read,,,,0,0
13446344,Ο δρόμος των δακρύων: Φύλλα πορείας ΙΙΙ,Jorge Bucay,"Bucay, Jorge",Κωνσταντίνα Επισκοποπούλου,"=""9608397413""","=""9789608397415""",0,Opera,Paperback,303,2010,2001,,2013/04/24,to-read,to-read (#17),to-read,,,,0,0
16039706,Σπίτι από φύλλα,Mark Z. Danielewski,"Danielewski, Mark Z.",Αθηνά Δημητριάδου,"=""9604350870""","=""9789604350872""",0,Πόλις,Paperback,750,2005,2000,,2014/03/04,to-read,to-read (#56),to-read,,,,0,0
9144264,Στο λόφο του Γουότερσιπ: Μια ανάσα από τον παράδεισο,Richard  Adams,"Adams, Richard",Μάρω Ταυρή,"=""9600415439""","=""9789600415438""",0,Κέδρος,Paperback,566,2000,1972,,2019/12/11,to-read,to-read (#157),to-read,,,,0,0
50659044,Ο Στόχος: Μια διαδικασία συνεχούς βελτίωσης,Eliyahu M. Goldratt,"Goldratt, Eliyahu M.",Χρήστος Μπαρουξής,"=""6180129096""","=""9786180129090""",0,Ψυχογιός,Paperback,432,2019,,,2024/08/11,to-read,to-read (#268),to-read,,,,0,0
13432811,Ματωμένος μεσημβρινός,Cormac McCarthy,"McCarthy, Cormac",Αύγουστος Κορτώ,"=""9600352461""","=""9789600352467""",0,Καστανιώτης,Paperback,381,2011,1985,,2014/03/04,to-read,to-read (#61),to-read,,,,0,0
60131573,Ο σχεδιασμός των αντικειμένων της καθημερινότητας,Donald A. Norman,"Norman, Donald A.",Δημήτρης Κωστάκης,"=""9604613391""","=""9789604613397""",0,Κλειδάριθμος,Paperback,366,2010,1988,,2020/02/24,to-read,to-read (#164),to-read,,,,0,0
23774772,"Τα βιβλία του αίματος III (Τα βιβλία του αίματος, #3)",Clive Barker,"Barker, Clive",Ροζίνα Μπέργκνερ,"=""9607479084""","=""9789607479082""",0,Τρίτων,Paperback,240,1994,1984,,2014/03/04,to-read,to-read (#58),to-read,,,,0,0
61328444,Σαν σκόνη στον άνεμο,Leonardo Padura,"Padura, Leonardo",Κώστας Αθανασίου,"=""9600369712""","=""9789600369717""",0,Καστανιώτης,Hardcover,576,2022,2020,,2023/08/25,to-read,to-read (#222),to-read,,,,0,0
10810730,Το κουρδιστό πουλί,Haruki Murakami,"Murakami, Haruki",Λεωνίδας Καρατζάς,"=""9604103911""","=""9789604103911""",0,Ωκεανίδα,Paperback,868,2005,1994,,2013/10/14,to-read,to-read (#44),to-read,,,,0,0
29514618,Τι θα συνέβαινε αν... : Επιστημονικές απαντήσεις σε εξωφρενικές ερωτήσεις,Randall Munroe,"Munroe, Randall",Γεώργιος Στάμου,"=""9604616730""","=""9789604616732""",0,Kleidarithmos,Paperback,368,2015,2014,,2021/09/27,to-read,to-read (#177),to-read,,,,0,0
34201745,Σκοτεινή ύλη,Blake Crouch,"Crouch, Blake",Δημήτρης Αλεξίου,"=""9606051846""","=""9789606051845""",0,Διόπτρα,Paperback,384,2017,2016,,2018/03/30,to-read,to-read (#139),to-read,,,,0,0
43565300,Κάθε Τρίτη με τον Μόρι,Mitch Albom,"Albom, Mitch",Γιάννης Σπανδωνής,"=""960605201X""","=""9789606052019""",0,Διόπτρα,Paperback,184,2024,1997,,2019/12/29,to-read,to-read (#162),to-read,,,,0,0
209939255,Εδώ δεν είναι Μαϊάμι,Fernanda Melchor,"Melchor, Fernanda",Αγγελική Βασιλάκου,"=""6185598310""","=""9786185598310""",0,Δώμα,Paperback,173,2024,2013,,2022/06/23,to-read,to-read (#188),to-read,,,,0,0
8345747,"Το κορίτσι με το τατουάζ (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Γιώργος Μαθόπουλος,"=""""","=""9789604535200""",0,Ψυχογιός,Paperback,672,2009,2005,,2019/12/11,to-read,to-read (#158),to-read,,,,0,0
60485715,"Κιμ Τζιγιάνγκ, γεννημένη το 1982",Cho Nam-Joo,"Nam-Joo, Cho",Αλεξάνδρα Κονταξάκη,"=""6180218315""","=""9786180218312""",0,Εκδόσεις Μίνωας,Paperback,180,2022,2016,,2020/03/10,to-read,to-read (#167),to-read,,,,0,0
25988603,Πλάσματα μιας μέρας και άλλες ιστορίες ψυχοθεραπείας,Irvin D. Yalom,"Yalom, Irvin D.","Ευαγγελία Ανδριτσάνου, Γιάννης Ζέρβας","=""9605051834""","=""9789605051839""",0,Άγρα,Paperback,256,2015,2015,,2024/08/11,to-read,to-read (#267),to-read,,,,0,0
17910029,"Λοιπόν, θα πάψεις, σε παρακαλώ;",Raymond Carver,"Carver, Raymond",Γιάννης Τζώρτζης,"=""9605012324""","=""9789605012328""",0,Μεταίχμιο,Hardcover,280,2011,1976,,2013/07/16,to-read,to-read (#41),to-read,,,,0,0
61185506,Οι χώρες της επαγγελίας,Jean-Michel Guenassia,"Guenassia, Jean-Michel",Χαρά Σκιαδέλλη,"=""9604358081""","=""9789604358083""",0,Εκδόσεις Πόλις,Paperback,624,2022,2021,,2023/08/11,to-read,to-read (#221),to-read,,,,0,0
49007347,Το Ινστιτούτο,Stephen  King,"King, Stephen",Έφη Τσιρώνη,"=""9606450090""","=""9789606450099""",0,Κλειδάριθμος,Paperback,683,2019,2019,,2019/12/11,to-read,to-read (#159),to-read,,,,0,0
8756033,"Αμερικάνικο Ταμπλόϊντ (Underworld USA, #1)",James Ellroy,"Ellroy, James",Ανδρέας Αποστολίδης,"=""9603256218""","=""9789603256212""",0,Άγρα,Paperback,736,2006,1995,,2024/08/13,to-read,to-read (#273),to-read,,,,0,0
42979586,Έγκλημα στο Οριάν Εξπρές (Hercule Poirot #10),Agatha Christie,"Christie, Agatha",Χρήστος Καψάλης,"=""6180128057""","=""9786180128055""",0,Ψυχογιός ,Paperback,304,2018,1934,,2019/12/30,to-read,to-read (#163),to-read,,,,0,0
16181507,"Η Σκιά Του Ανέμου (Το κοιμητήριο των λησμονημένων βιβλίων, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Βασιλική Κνήτου,"=""9604967819""","=""9789604967810""",0,Ψυχογιός,Paperback,628,2014,2001,,2019/12/11,to-read,to-read (#156),to-read,,,,0,0
17192459,"Οι άνθρωποι του Σμάιλι (Η τριλογία του Κάρλα, #3)",John le Carré,"Carré, John le",Μιχάλης Μακρόπουλος,"=""9600348839""","=""9789600348835""",0,Καστανιώτη,Paperback,432,2009,1979,,2017/07/01,to-read,to-read (#118),to-read,,,,0,0
16104657,Η πριγκίπισσα και ο πειρατής,William Goldman,"Goldman, William",Αναστασία Ταμπάκη,"=""9600420467""","=""9789600420463""",0,Κέδρος,Paperback,430,2003,1973,,2015/04/13,to-read,to-read (#83),to-read,,,,0,0
16812654,Ο Πουπουλένιος,Martin McDonagh,"McDonagh, Martin",Χριστίνα Μπάμπου-Παγκουρέλη,"=""9602117699""","=""9789602117699""",0,Νεφέλη,Paperback,216,2005,2003,,2013/12/30,to-read,to-read (#52),to-read,,,,0,0
29238341,Ο φόβος μπροστά στην ελευθερία,Erich Fromm,"Fromm, Erich",Δημήτρης Θεοδωρακάτος,"=""""","=""""",0,Εκδόσεις Μπουκουμάνη,Hardcover,338,1971,1941,,2013/04/09,to-read,to-read (#8),to-read,,,,0,0
11489526,Όταν σκοτώνουν τα κοτσύφια,Harper Lee,"Lee, Harper",Βικτώρια Τράπαλη,"=""9606204065""","=""9789606204067""",0,Bell,Paperback,384,2008,1960,,2024/03/27,to-read,to-read (#255),to-read,,,,0,0
15997976,Ο άνθρωπος που αγαπούσε τα σκυλιά,Leonardo Padura,"Padura, Leonardo",Κώστας Αθανασίου,"=""9600353743""","=""9789600353747""",0,Εκδόσεις Καστανιώτη,Paperback,688,2011,2009,,2023/11/12,to-read,to-read (#236),to-read,,,,0,0
61113685,Ουίσκυ Τάνγκο Φόξτροτ,David Shafer,"Shafer, David",Λευτέρης Καλοσπύρος,"=""9604356712""","=""9789604356713""",0,Πόλις,Paperback,576,2022,2014,,2023/11/11,to-read,to-read (#232),to-read,,,,0,0
11239424,Η φυσική τάξη των πραγμάτων,António Lobo Antunes,"Antunes, António Lobo",Αθηνά Ψυλλιά,"=""9600322295""","=""""",0,Καστανίωτης,Paperback,382,1998,1992,,2023/08/03,"to-read, looking-for","to-read (#217), looking-for (#3)",to-read,,,,0,0
28404074,Κάτι παράξενο στο νου μου,Orhan Pamuk,"Pamuk, Orhan",Στέλλα Βρετού,"=""9604107690""","=""9789604107698""",0,Ωκεανίδα,Paperback,724,2015,2014,,2024/08/11,to-read,to-read (#271),to-read,,,,0,0
12923526,Το Εγχειρίδιο των Ιεροεξεταστών,António Lobo Antunes,"Antunes, António Lobo",Αθηνά Ψυλλιά,"=""9600321310""","=""9789600321319""",0,Καστανιώτης,Paperback,500,1998,1996,,2023/08/03,"to-read, looking-for","to-read (#216), looking-for (#2)",to-read,,,,0,0
123274984,Η αρχή του άπειρου. Εξηγήσεις που αλλάζουν τον κόσμο,David Deutsch,"Deutsch, David",Ροζαλί Σινοπούλου,"=""9604662716""","=""9789604662715""",0,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών ,Paperback,519,2022,2011,,2018/01/05,to-read,to-read (#124),to-read,,,,0,0
33303022,Παράθυρο με θέα γυναίκες,Patrick Raynal,"Raynal, Patrick",Σώτη Τριανταφύλλου,"=""""","=""""",0,Εκδόσεις Πόλις,Paperback,224,2016,1988,,2024/09/09,"to-read, looking-for","to-read (#292), looking-for (#5)",to-read,,,,0,0
147325518,Nûdem Durak: Sur la terre du Kurdistan,Joseph Andras,"Andras, Joseph",,"=""""","=""9791090507449""",0,ICI BAS,Paperback,256,2023,,,2024/09/09,"to-read, looking-for","to-read (#291), looking-for (#4)",to-read,,,,0,0
11523546,Σανταράμ,Gregory David Roberts,"Roberts, Gregory David","Γκρέγκορι Ντέιβιντ Ρόμπερτς, Ευαγγελία Μούμα","=""960795162X""","=""9789607951625""",0,Διήγηση,Paperback,973,2007,2003,,2024/09/08,to-read,to-read (#290),to-read,,,,0,0
200826878,Αγριότοπος,Robert Penn Warren,"Warren, Robert Penn",Άννα Μαραγκάκη,"=""9604358111""","=""9789604358113""",0,Πόλις,Paperback,304,2023,1961,,2024/09/08,to-read,to-read (#289),to-read,,,,0,0
52656430,No Room at the Morgue,Jean-Patrick Manchette,"Manchette, Jean-Patrick","Alyson Waters, Howard Rodman","=""1681374196""","=""9781681374192""",4,New York Review Books,Kindle Edition,192,2020,1973,2024/09/06,2024/09/01,"noir, novels","noir (#20), novels (#39)",read,,,,1,0
1468881,Rohstoff,Jörg Fauser,"Fauser, Jörg",,"=""3895811149""","=""9783895811142""",0,Alexander-Verlag,Hardcover,303,2004,1984,,2024/09/01,to-read,to-read (#288),to-read,,,,0,0
1402187,Der Schneemann,Jörg Fauser,"Fauser, Jörg",,"=""3895811181""","=""9783895811180""",0,Alexander Verlag,Hardcover,263,2004,1981,,2024/09/01,to-read,to-read (#287),to-read,,,,0,0
1669107,Mann und Maus: Erzählungen,Jörg Fauser,"Fauser, Jörg",,"=""""","=""""",0,Rogner & Bernhard,Paperback,206,1982,1982,,2024/09/01,to-read,to-read (#286),to-read,,,,0,0
53653069,Επιστολές στον Στάλιν,Mikhail Bulgakov,"Bulgakov, Mikhail","Yevgeny Zamyatin, Αλεξάνδρα Δ. Ιωαννίδου","=""""","=""9789605054229""",0,Άγρα,Paperback,140,2020,1991,,2024/08/20,to-read,to-read (#285),to-read,,,,0,0
65039,Amok and Other Stories,Stefan Zweig,"Zweig, Stefan",Anthea Bell,"=""1901285669""","=""9781901285666""",0,Pushkin Press,Paperback,144,2007,,,2024/08/18,to-read,to-read (#284),to-read,,,,0,0
40884403,'68: Μεξικό,Paco Ignacio Taibo II,"II, Paco Ignacio Taibo",Κρίτων Ηλιόπουλος,"=""9605053489""","=""9789605053482""",3,Άγρα,Paperback,176,2018,1991,2024/08/18,2024/08/16,,,read,,,,1,0
32933506,Ανεξέλεγκτα στοιχεία,Stéphane Osmont,"Osmont, Stéphane",Αριάδνη Μοσχονά,"=""9604355104""","=""9789604355105""",0,Πόλις,Paperback,464,2016,2013,,2024/08/17,to-read,to-read (#283),to-read,,,,0,0
